,transaction_date,owner,ticker,asset_type,type,amount,senator,est_amt,5_day_pct_change,15_day_pct_change,30_day_pct_change
328,7/2/2020,Spouse,BABA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-32500.5,0.167307704,0.113595676,0.135822872
329,7/2/2020,Spouse,WMT,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-8000.5,,,
330,7/2/2020,Spouse,SPOT,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,0.024862795,-0.010129287,-0.074293652
331,7/1/2020,Spouse,BYND,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,-0.002965251,-0.102301595,-0.103431245
332,7/28/2020,Spouse,SIL,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.025588917,-0.007717324,-0.012591444
333,7/9/2020,Spouse,C,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.040647109,0.028715859,0.012782704
334,7/9/2020,Spouse,QCOM,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,-0.021983944,0.149490624,0.186702439
335,7/9/2020,Spouse,RMD,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.010996956,0.055604353,-0.063676812
336,7/9/2020,Spouse,OHI,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,-0.014851432,0.090663914,0.0290235
337,7/9/2020,Spouse,ARCC,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.030434763,0.00797096,0.034782565
338,7/9/2020,Spouse,LMT,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.076244327,0.122838047,0.140957751
339,7/9/2020,Spouse,WIW,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.015398604,0.027279724,0.048170469
340,7/9/2020,Spouse,FXI,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,-0.060592694,-0.076072586,-0.032507766
341,7/9/2020,Spouse,NVDA,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,-0.035612232,0.009991451,0.155295566
342,7/9/2020,Spouse,AXS,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.106989246,0.079838662,0.223655883
343,7/9/2020,Spouse,MPW,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.006107725,0.142698431,0.038312111
344,7/9/2020,Spouse,GLAD,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.083823552,0.095968517,0.134527682
345,7/9/2020,Spouse,MANT,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.01862378,0.116635138,0.16445699
346,7/9/2020,Spouse,SWKS,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,-0.008287411,0.071272494,0.063201577
347,7/9/2020,Spouse,HASI,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.09321171,0.176291856,0.406281546
348,7/9/2020,Spouse,SRVR,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,-0.028415171,0.018852567,-0.003278694
349,7/9/2020,Spouse,MBXIX,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.015059164,0.042667643,0.056292568
350,7/9/2020,Spouse,ABBV,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.032668367,-0.007431259,-0.016112596
351,7/9/2020,Spouse,FEMS,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,-0.001986494,-0.010499446,0.005391631
352,7/9/2020,Spouse,RTH,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.011408494,0.029106301,0.083516145
353,7/9/2020,Spouse,PTLC,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.019913078,0.030774745,0.076031803
354,7/9/2020,Spouse,PTMC,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0,0.00768102,0.027798106
355,7/9/2020,Spouse,LMRK,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,-0.020207161,0.05595849,0.045084922
356,7/9/2020,Spouse,AY,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,-0.028609831,0.020531859,0.013126952
357,7/9/2020,Spouse,GBIL,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,9.95E-05,0.000199147,0.000159287
358,7/9/2020,Spouse,IRM,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.044690547,0.079067976,0.149732597
359,7/9/2020,Spouse,LHX,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.045244011,0.084042416,0.119899947
360,7/9/2020,Spouse,APO,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.026452888,0.012825633,-0.055461873
361,7/9/2020,Spouse,AAPL,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.008041542,0.004569054,0.237442817
362,7/9/2020,Spouse,PFE,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.063956943,0.169116219,0.168512726
363,7/9/2020,Spouse,TSN,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.086182092,0.107772519,0.131702057
364,7/8/2020,Spouse,TCEHY,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,-0.015234897,-0.006630007,-0.084497079
365,7/7/2020,Spouse,WIW,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.00628929,0.015369187,0.037892846
366,7/7/2020,Spouse,FXI,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,-0.009294941,-0.057129912,-0.002267111
367,7/7/2020,Spouse,MBXIX,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.009701777,0.036651112,0.061085187
368,7/7/2020,Spouse,DLS,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.010501982,0.029903899,0.072089713
369,7/7/2020,Spouse,FDN,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,-0.00269373,-0.00998933,0.047533538
370,7/7/2020,Spouse,FEMS,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.021252183,0.006605402,0.02240092
371,7/7/2020,Spouse,GDXJ,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,0.032289214,0.194508842,0.173820527
372,7/7/2020,Spouse,RTH,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.015348301,0.029146966,0.103527142
373,7/7/2020,Spouse,LUBFX,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0,0.000997127,0.001695488
374,7/7/2020,Spouse,SIL,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.05508248,0.310271402,0.300159612
375,7/7/2020,Spouse,GBIL,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.000199147,0.000149379,0.000159287
376,7/7/2020,Spouse,NXTG,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.017052665,0.03877226,0.073954522
377,7/7/2020,Spouse,FIMKX,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.01230664,0.047116752,0.095639927
378,7/7/2020,Spouse,FCPIX,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.024081666,0.049795905,0.069795903
380,7/2/2020,Spouse,STX,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.000844915,0.01478667,-0.047950982
381,7/2/2020,Spouse,AMZN,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.107151488,0.041037215,0.089167203
382,7/6/2020,Spouse,STX,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.014574165,0.032271567,-0.065167555
383,7/6/2020,Spouse,AMZN,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.015361252,-0.000598644,0.041010216
384,7/6/2020,Spouse,AAPL,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,0.021559474,0.014417464,0.228451319
385,7/6/2020,Spouse,KLAC,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.019745547,-0.032025034,0.068631063
386,7/6/2020,Spouse,MSFT,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.017228266,-0.032510634,-0.001993352
387,7/6/2020,Spouse,NVDA,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.021647958,0.059176169,0.253855798
388,7/7/2020,Spouse,TRIP,Stock,Sale,"$50,001 - $100,000",Ron L Wyden,-75000.5,0.01891894,0.143243223,0.187026978
389,7/13/2020,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.030164173,0.140975543,0.320566799
390,7/13/2020,Spouse,CAT,Stock,Sale,"$50,001 - $100,000",Ron L Wyden,-75000.5,0.03881655,0.01682567,0.093214851
391,7/13/2020,Spouse,COST,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.011117306,0.022012596,0.067974107
392,7/13/2020,Spouse,F,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,8000.5,0.099009886,0.103960416,0.151815196
393,7/13/2020,Spouse,OSK,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,0.032769069,0.089978304,0.08044646
394,7/15/2020,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.00463039,0.126247098,0.297013296
395,7/20/2020,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.036067507,0.148166095,0.314314062
396,7/20/2020,Spouse,OSK,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.065705934,0.095716476,0.021881538
397,7/23/2020,Spouse,MSFT,Stock,Purchase,"$100,001 - $250,000",Ron L Wyden,175000.5,0.006714734,0.030413699,0.075468035
398,7/27/2020,Spouse,GOOG,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.036433147,-0.007985865,0.001431227
399,7/27/2020,Spouse,FB,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.079057845,0.11845826,0.161284812
400,7/27/2020,Spouse,IRBT,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.014952155,0.019105596,-0.009276004
401,7/27/2020,Spouse,NVDA,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.056493882,0.183802878,0.143459618
402,7/28/2020,Spouse,DHI,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.042737622,0.141608997,0.087741904
409,7/15/2020,Self,AAPL,Stock,Sale,"$15,001 - $50,000",James M Inhofe,-32500.5,-0.00463039,0.126247098,0.297013296
410,7/15/2020,Self,AMZN,Stock,Sale,"$15,001 - $50,000",James M Inhofe,-32500.5,0.030257137,0.065193878,0.143901187
411,6/29/2020,Self,BAM,Stock,Sale,"$1,001 - $15,000",James M Inhofe,-8000.5,-0.011952245,0.067116062,0.037388693
412,6/25/2020,Spouse,WFC,Stock,Purchase,"$15,001 - $50,000",Shelley M Capito,32500.5,-0.07416877,-0.088417974,-0.080264174
413,6/16/2020,Joint,RPM,Stock,Sale,"$50,001 - $100,000",Daniel S Sullivan,-75000.5,-0.02119028,-0.019489886,0.084276156
419,6/26/2020,Spouse,AMZN,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,0.135234863,0.187149751,0.169072319
420,6/4/2020,Spouse,AAL,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,-0.139952111,-0.212320537,-0.287679406
421,6/4/2020,Spouse,AAL,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,-0.139952111,-0.212320537,-0.287679406
422,6/30/2020,Spouse,BA,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,-0.017566837,-0.019148989,-0.042880526
423,6/30/2020,Spouse,AAL,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,-0.082631978,-0.130833977,0.035960236
424,6/5/2020,Spouse,BA,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,-0.077495978,-0.172418826,-0.150951641
425,6/30/2020,Spouse,AMZN,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.116821696,0.123636133,0.146229153
426,6/26/2020,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.057178367,0.112546995,0.277388739
427,6/26/2020,Spouse,AMZN,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.135234863,0.187149751,0.169072319
428,6/26/2020,Spouse,MSFT,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.073193087,0.077777243,0.060714078
429,6/26/2020,Spouse,NFLX,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.113689681,0.133085274,0.090166918
430,6/26/2020,Spouse,NVDA,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.074740567,0.148088348,0.21955212
431,6/24/2020,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.011248091,0.072293545,0.265372383
432,6/24/2020,Spouse,COST,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.022582369,0.094792308,0.154447401
433,6/24/2020,Spouse,COUP,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,0.115854385,0.151370664,0.210693636
434,6/24/2020,Spouse,DIS,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,0.008387637,0.065673246,0.167306216
435,6/24/2020,Spouse,FB,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.015084175,0.029527341,0.133578301
436,6/24/2020,Spouse,GOOG,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.004238963,0.060078096,0.047577817
437,6/24/2020,Spouse,IRBT,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.062014495,0.061388143,-0.087822628
438,6/24/2020,Spouse,MSFT,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.034674509,0.030731902,0.093560525
439,6/24/2020,Spouse,NVDA,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.031887855,0.097368895,0.22738346
440,6/24/2020,Spouse,PYPL,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.056130909,0.010773795,0.214821407
441,6/23/2020,Spouse,AAPL,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.004720012,0.066488411,0.201129477
442,6/23/2020,Spouse,AMAT,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.006410247,0.020710015,0.066239451
443,6/23/2020,Spouse,AVGO,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.013845154,0.007966647,0.058593054
444,6/23/2020,Spouse,COUP,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.055511134,0.132243652,0.203718524
445,6/23/2020,Spouse,MMM,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.011720676,0.009439948,-0.015775393
446,6/23/2020,Spouse,MSFT,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.007924278,0.030359954,0.054628306
447,6/17/2020,Spouse,AMAT,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.000499994,0.058166648,0.073666536
448,6/17/2020,Spouse,COUP,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.020980971,0.235976408,0.199200316
449,6/17/2020,Spouse,INTC,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.023144342,-0.034220554,-0.206645689
450,6/17/2020,Spouse,KLAC,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.027180329,0.050028365,0.02068189
451,6/17/2020,Spouse,MSFT,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.018533686,0.1033773,0.049732209
452,6/3/2020,Spouse,NFLX,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,0.02964668,0.085029753,0.249828218
453,6/4/2020,Spouse,VMC,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.095739426,-0.030918332,0.035726143
454,6/4/2020,Spouse,STZ,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.040175239,-0.013657299,0.027769894
455,6/4/2020,Spouse,RDS-B,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-8000.5,-0.072925784,-0.058163524,-0.090345336
456,6/4/2020,Spouse,PYPL,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.010090639,0.115782621,0.124967602
457,6/4/2020,Spouse,MAR,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.12764737,-0.198244599,-0.127265754
458,6/4/2020,Spouse,KLAC,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.030651148,0.032530009,0.058564602
459,6/4/2020,Spouse,FB,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.008219544,0.041495425,0.06955679
460,6/4/2020,Spouse,AVGO,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.049014296,0.010171555,0.022796579
461,6/5/2020,Spouse,VMC,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.09699509,-0.091275222,0.007894949
462,6/5/2020,Spouse,TRIP,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.19929384,-0.292663756,-0.229894102
463,6/5/2020,Spouse,MAR,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.145424204,-0.250277852,-0.180437161
464,6/5/2020,Spouse,GOOG,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.017526513,-0.054567947,0.088522553
465,6/5/2020,Spouse,FB,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.009489979,-0.063656464,0.063483094
466,6/5/2020,Spouse,CAT,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.08858787,-0.09421256,0.00383572
467,6/5/2020,Spouse,AMZN,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.024977857,0.084522802,0.287490974
468,6/5/2020,Spouse,AMAT,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.060475181,-0.03007142,0.05881373
469,6/12/2020,Spouse,NVDA,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,0.036803886,0.101511429,0.166694656
470,6/12/2020,Spouse,DIS,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.009870979,-0.009178263,0.007100179
471,6/12/2020,Child,DIS,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,8000.5,-0.009870979,-0.009178263,0.007100179
472,6/12/2020,Child,DIS,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,8000.5,-0.009870979,-0.009178263,0.007100179
473,6/12/2020,Child,DIS,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,8000.5,-0.009870979,-0.009178263,0.007100179
474,6/2/2020,Spouse,AMZN,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.051953438,0.118103393,0.216978666
475,6/2/2020,Spouse,BERY,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,0.053686787,-0.05101361,0.027845846
480,5/18/2020,Joint,RPM,Stock,Sale,"$50,001 - $100,000",Daniel S Sullivan,-75000.5,0.027407136,0.136748576,0.07705556
500,5/27/2020,Spouse,TRIP,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.022269827,-0.188436811,-0.170021463
501,5/27/2020,Spouse,MAR,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,0.019804027,-0.069722355,-0.119538579
502,5/27/2020,Spouse,VAC,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.009934144,-0.11860116,-0.187734455
503,5/26/2020,Spouse,NVDA,Stock,Purchase,"$100,001 - $250,000",Ron L Wyden,175000.5,0.012331215,0.040708823,0.172396879
504,5/26/2020,Spouse,VAC,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.032687567,-0.00692715,-0.092325997
505,5/21/2020,Spouse,GOOG,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.018619899,0.00739949,0.066224622
506,5/20/2020,Spouse,PYPL,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.014244131,0.013912752,0.174042691
507,5/20/2020,Spouse,FB,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.01961123,-0.024090136,0.015001943
508,5/11/2020,Spouse,UBER,Stock,Sale,"$15,001 - $50,000",Ron L Wyden,-32500.5,0.062579001,0.131795261,0.044563839
509,5/8/2020,Spouse,UBER,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.009759063,0.092406182,-0.0033547
510,5/1/2020,Spouse,AMZN,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.040931072,0.065983028,0.125387083
511,5/5/2020,Spouse,QSR,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.065741077,0.133115571,0.158118979
512,5/5/2020,Spouse,MCD,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.015063659,0.047310907,0.071535753
513,5/5/2020,Spouse,DPZ,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,0.017444746,0.006757214,0.026886566
514,5/5/2020,Spouse,BYND,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,0.367112497,0.229532718,0.560902462
515,5/7/2020,Spouse,STZ,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.041330306,0.048127596,0.100989206
516,5/7/2020,Spouse,MTCH,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.003543484,0.140512885,0.245760555
517,5/7/2020,Spouse,BLL,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,75000.5,-0.058430725,0.083803789,0.074982436
518,5/7/2020,Spouse,BERY,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,32500.5,-0.060127311,0.058948361,0.043857595
519,5/7/2020,Spouse,GE,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-8000.5,-0.067103233,0.075286472,0.170212813
520,5/28/2020,Spouse,XCAPX,Other Securities,Purchase,"$15,001 - $50,000",Thomas R Carper,32500.5,0.007606276,0.07158842,0.125279646
521,5/21/2020,Spouse,PRJAX,Other Securities,Sale,"$15,001 - $50,000",Thomas R Carper,-32500.5,0.024521314,0.04568353,0.188444761
523,6/26/2019,Spouse,BSTZ,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.07638884,0.082341197,0.0515873
524,6/26/2019,Spouse,BSTZ,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,8000.5,0.07638884,0.082341197,0.0515873
529,5/20/2020,Spouse,ICE,Stock,Purchase,"$1,000,001 - $5,000,000",Kelly Loeffler,3000000.5,0.015195416,-0.01508821,-0.009547914
530,5/20/2020,Spouse,ICE,Stock,Sale,"$5,000,001 - $25,000,000",Kelly Loeffler,-15000000.5,0.015195416,-0.01508821,-0.009547914
531,5/20/2020,Self,ICE,Stock,Sale,"$1,000,001 - $5,000,000",Kelly Loeffler,-3000000.5,0.015195416,-0.01508821,-0.009547914
534,4/13/2020,Self,V,Stock,Sale,"$50,001 - $100,000",James M Inhofe,-75000.5,-0.028226587,0.042369319,0.145295641
535,4/13/2020,Self,MSFT,Stock,Sale,"$50,001 - $100,000",James M Inhofe,-75000.5,0.05770057,0.080538902,0.100088864
536,4/16/2020,Joint,DOW,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.029402506,0.038570969,0.242197119
537,4/16/2020,Joint,EEM,Other Securities,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.004510954,0.017197701,0.063715844
538,4/16/2020,Joint,IDV,Other Securities,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.002682223,0.031738812,0.10326328
539,4/14/2020,Joint,DD,Stock,Sale,"$50,001 - $100,000","David A Perdue , Jr",-75000.5,0.016653685,0.162893535,0.287015327
540,4/14/2020,Joint,BRK-B,Stock,Sale,"$100,001 - $250,000","David A Perdue , Jr",-175000.5,-0.049030821,-0.087643845,-0.037161802
541,4/14/2020,Joint,BAC,Stock,Sale,"$50,001 - $100,000","David A Perdue , Jr",-75000.5,-0.088074278,-0.045090591,0.094816684
542,4/14/2020,Joint,AAPL,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,-0.065075818,0.036613843,0.12030192
543,4/3/2020,Joint,PFE,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.044589736,0.139417281,0.14296683
544,4/6/2020,Joint,LYV,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.215879488,0.264561041,0.300202872
545,4/3/2020,Joint,LYV,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.173964856,0.251414915,0.374739409
546,4/1/2020,Joint,MU,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.210579134,0.097267514,0.146402613
547,4/1/2020,Joint,MU,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.210579134,0.097267514,0.146402613
548,4/16/2020,Joint,IWM,Other Securities,Purchase,"$50,001 - $100,000","David A Perdue , Jr",75000.5,0.029338778,0.090069314,0.188093278
549,4/14/2020,Joint,DIS,Stock,Sale,"$100,001 - $250,000","David A Perdue , Jr",-175000.5,-0.051777779,-0.046873538,0.146185044
550,4/14/2020,Joint,MU,Stock,Sale,"$50,001 - $100,000","David A Perdue , Jr",-75000.5,-0.130407376,-0.046409054,0.038429271
551,4/14/2020,Joint,MRK,Stock,Sale,"$50,001 - $100,000","David A Perdue , Jr",-75000.5,-0.051665926,-0.058305076,-0.063857976
552,4/6/2020,Joint,MRK,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.031502985,0.010833075,-0.034366708
553,4/3/2020,Joint,MRK,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,0.056262366,0.101377137,0.045508215
554,4/14/2020,Joint,LGF-B,Stock,Sale,"$50,001 - $100,000","David A Perdue , Jr",-75000.5,0.038461538,0.040000035,0.247692255
555,4/14/2020,Joint,GPK,Stock,Sale,"$100,001 - $250,000","David A Perdue , Jr",-175000.5,0.003062696,-0.025268075,0.101837625
556,4/14/2020,Joint,FDX,Stock,Sale,"$100,001 - $250,000","David A Perdue , Jr",-175000.5,-0.036776491,-0.059242111,0.042772498
557,4/14/2020,Joint,DVN,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,,,
558,4/14/2020,Joint,DAL,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.058679726,-0.115321994,0.072534585
559,4/14/2020,Joint,ALB,Stock,Sale,"$50,001 - $100,000","David A Perdue , Jr",-75000.5,,,
